event_id,load_id,trip_id,event_type,facility_id,scheduled_datetime,actual_datetime,detention_minutes,on_time_flag,location_city,location_state
EVT00000697,LOAD00000349,TRIP00000349,Pickup,FAC00016,"2022-01-05 14:00:00.000000","2022-01-05 12:48:41.101568",54,True,Minneapolis,MN
EVT00000698,LOAD00000349,TRIP00000349,Delivery,FAC00010,"2022-01-06 09:00:41.101568","2022-01-06 07:30:19.427732",152,True,Atlanta,GA
EVT00000699,LOAD00000350,TRIP00000350,Pickup,FAC00050,"2022-01-05 13:00:00.000000","2022-01-05 16:55:55.391051",172,False,Phoenix,AZ
EVT00000700,LOAD00000350,TRIP00000350,Delivery,FAC00021,"2022-01-06 06:01:55.391051","2022-01-06 08:17:40.471929",54,False,Denver,CO
EVT00000701,LOAD00000351,TRIP00000351,Pickup,FAC00025,"2022-01-05 14:00:00.000000","2022-01-05 16:49:57.691460",116,False,Denver,CO
EVT00000702,LOAD00000351,TRIP00000351,Delivery,FAC00034,"2022-01-06 05:55:57.691460","2022-01-06 05:55:30.382519",83,True,"Kansas City",MO
EVT00000703,LOAD00000352,TRIP00000352,Pickup,FAC00020,"2022-01-05 17:00:00.000000","2022-01-05 15:22:19.735527",4,True,Dallas,TX
EVT00000704,LOAD00000352,TRIP00000352,Delivery,FAC00023,"2022-01-06 04:58:19.735527","2022-01-06 07:00:37.474607",111,False,Indianapolis,IN
EVT00000705,LOAD00000353,TRIP00000353,Pickup,FAC00035,"2022-01-05 14:00:00.000000","2022-01-05 14:39:44.766466",126,True,Columbus,OH
EVT00000706,LOAD00000353,TRIP00000353,Delivery,FAC00020,"2022-01-07 05:45:44.766466","2022-01-07 08:02:36.291109",232,False,"Los Angeles",CA
EVT00000707,LOAD00000354,TRIP00000354,Pickup,FAC00005,"2022-01-05 13:00:00.000000","2022-01-05 15:12:02.038168",100,False,"Kansas City",MO
EVT00000708,LOAD00000354,TRIP00000354,Delivery,FAC00050,"2022-01-06 08:00:02.038168","2022-01-06 13:17:54.156968",203,False,Charlotte,NC
EVT00000709,LOAD00000355,TRIP00000355,Pickup,FAC00049,"2022-01-05 08:00:00.000000","2022-01-05 09:35:26.426459",99,True,Portland,OR
EVT00000710,LOAD00000355,TRIP00000355,Delivery,FAC00040,"2022-01-05 12:23:26.426459","2022-01-05 12:46:45.453285",103,True,Seattle,WA
EVT00000711,LOAD00000356,TRIP00000356,Pickup,FAC00001,"2022-01-05 07:00:00.000000","2022-01-05 07:37:02.592468",178,True,"Kansas City",MO
EVT00000712,LOAD00000356,TRIP00000356,Delivery,FAC00019,"2022-01-06 18:07:02.592468","2022-01-06 15:16:23.344008",59,False,Portland,OR
EVT00000713,LOAD00000357,TRIP00000357,Pickup,FAC00010,"2022-01-05 08:00:00.000000","2022-01-05 06:31:23.442552",94,True,Portland,OR
EVT00000714,LOAD00000357,TRIP00000357,Delivery,FAC00002,"2022-01-05 09:25:23.442552","2022-01-05 09:45:00.306640",237,True,Seattle,WA
EVT00000715,LOAD00000358,TRIP00000358,Pickup,FAC00016,"2022-01-05 08:00:00.000000","2022-01-05 06:59:45.877585",0,True,Seattle,WA
EVT00000716,LOAD00000358,TRIP00000358,Delivery,FAC00034,"2022-01-07 05:11:45.877585","2022-01-07 04:52:47.748057",206,True,Charlotte,NC
EVT00000717,LOAD00000359,TRIP00000359,Pickup,FAC00038,"2022-01-05 14:00:00.000000","2022-01-05 17:15:53.986637",136,False,Phoenix,AZ
EVT00000718,LOAD00000359,TRIP00000359,Delivery,FAC00003,"2022-01-06 12:39:53.986637","2022-01-06 17:51:10.114968",118,False,"Kansas City",MO
EVT00000719,LOAD00000360,TRIP00000360,Pickup,FAC00040,"2022-01-05 12:00:00.000000","2022-01-05 13:25:12.177823",39,True,"Las Vegas",NV
EVT00000720,LOAD00000360,TRIP00000360,Delivery,FAC00044,"2022-01-06 09:49:12.177823","2022-01-06 06:53:47.695722",184,False,Dallas,TX
EVT00000721,LOAD00000361,TRIP00000361,Pickup,FAC00032,"2022-01-05 18:00:00.000000","2022-01-05 21:12:51.004483",99,False,"Las Vegas",NV
EVT00000722,LOAD00000361,TRIP00000361,Delivery,FAC00035,"2022-01-06 02:06:51.004483","2022-01-06 03:12:42.212298",182,True,"Los Angeles",CA
EVT00000723,LOAD00000362,TRIP00000362,Pickup,FAC00037,"2022-01-05 16:00:00.000000","2022-01-05 16:51:18.922242",8,True,Portland,OR
EVT00000724,LOAD00000362,TRIP00000362,Delivery,FAC00031,"2022-01-07 10:27:18.922242","2022-01-07 12:20:41.084264",143,True,Columbus,OH
EVT00000725,LOAD00000363,TRIP00000363,Pickup,FAC00026,"2022-01-05 10:00:00.000000","2022-01-05 11:41:47.656866",178,True,Detroit,MI
EVT00000726,LOAD00000363,TRIP00000363,Delivery,FAC00041,"2022-01-06 10:11:47.656866","2022-01-06 14:44:46.405258",105,False,Houston,TX
EVT00000727,LOAD00000364,TRIP00000364,Pickup,FAC00009,"2022-01-05 14:00:00.000000","2022-01-05 15:45:23.022278",0,True,Detroit,MI
EVT00000728,LOAD00000364,TRIP00000364,Delivery,FAC00032,"2022-01-06 14:27:23.022278","2022-01-06 18:41:08.565565",151,False,Houston,TX
EVT00000729,LOAD00000365,TRIP00000365,Pickup,FAC00038,"2022-01-05 14:00:00.000000","2022-01-05 15:40:57.788201",87,True,Dallas,TX
EVT00000730,LOAD00000365,TRIP00000365,Delivery,FAC00050,"2022-01-06 04:46:57.788201","2022-01-06 02:36:36.402033",134,False,Denver,CO
EVT00000731,LOAD00000366,TRIP00000366,Pickup,FAC00003,"2022-01-05 06:00:00.000000","2022-01-05 09:33:26.722756",117,False,Atlanta,GA
EVT00000732,LOAD00000366,TRIP00000366,Delivery,FAC00035,"2022-01-05 20:27:26.722756","2022-01-06 00:17:06.513979",199,False,Miami,FL
EVT00000733,LOAD00000367,TRIP00000367,Pickup,FAC00006,"2022-01-05 17:00:00.000000","2022-01-05 17:07:10.274647",0,True,Charlotte,NC
EVT00000734,LOAD00000367,TRIP00000367,Delivery,FAC00035,"2022-01-06 22:07:10.274647","2022-01-06 22:04:34.547553",159,True,Denver,CO
EVT00000735,LOAD00000368,TRIP00000368,Pickup,FAC00040,"2022-01-06 15:00:00.000000","2022-01-06 14:22:49.580583",94,True,Seattle,WA
EVT00000736,LOAD00000368,TRIP00000368,Delivery,FAC00049,"2022-01-08 06:22:49.580583","2022-01-08 10:18:06.063552",214,False,Indianapolis,IN
EVT00000737,LOAD00000369,TRIP00000369,Pickup,FAC00037,"2022-01-06 08:00:00.000000","2022-01-06 06:31:38.383808",0,True,Columbus,OH
EVT00000738,LOAD00000369,TRIP00000369,Delivery,FAC00045,"2022-01-08 04:37:38.383808","2022-01-08 04:15:31.315011",83,True,Portland,OR
EVT00000739,LOAD00000370,TRIP00000370,Pickup,FAC00036,"2022-01-06 08:00:00.000000","2022-01-06 10:36:48.106523",12,False,Dallas,TX
EVT00000740,LOAD00000370,TRIP00000370,Delivery,FAC00001,"2022-01-07 15:06:48.106523","2022-01-07 16:57:28.137122",4,True,"New York",NY
EVT00000741,LOAD00000371,TRIP00000371,Pickup,FAC00045,"2022-01-06 18:00:00.000000","2022-01-06 16:25:56.247623",152,True,Columbus,OH
EVT00000742,LOAD00000371,TRIP00000371,Delivery,FAC00035,"2022-01-08 13:55:56.247623","2022-01-08 17:01:44.768261",130,False,Portland,OR
EVT00000743,LOAD00000372,TRIP00000372,Pickup,FAC00015,"2022-01-06 08:00:00.000000","2022-01-06 08:38:57.809728",97,True,Columbus,OH
EVT00000744,LOAD00000372,TRIP00000372,Delivery,FAC00008,"2022-01-06 20:50:57.809728","2022-01-06 21:10:28.350022",214,True,Minneapolis,MN
EVT00000745,LOAD00000373,TRIP00000373,Pickup,FAC00036,"2022-01-06 16:00:00.000000","2022-01-06 19:59:21.000048",104,False,Seattle,WA
EVT00000746,LOAD00000373,TRIP00000373,Delivery,FAC00025,"2022-01-08 09:29:21.000048","2022-01-08 13:13:14.531887",92,False,Houston,TX
EVT00000747,LOAD00000374,TRIP00000374,Pickup,FAC00003,"2022-01-06 18:00:00.000000","2022-01-06 17:12:56.298573",11,True,Atlanta,GA
EVT00000748,LOAD00000374,TRIP00000374,Delivery,FAC00016,"2022-01-07 04:54:56.298573","2022-01-07 06:11:50.895724",110,True,Chicago,IL
EVT00000749,LOAD00000375,TRIP00000375,Pickup,FAC00003,"2022-01-06 12:00:00.000000","2022-01-06 12:37:51.237197",0,True,Dallas,TX
EVT00000750,LOAD00000375,TRIP00000375,Delivery,FAC00010,"2022-01-07 16:37:51.237197","2022-01-07 15:10:07.515228",97,True,"New York",NY
EVT00000751,LOAD00000376,TRIP00000376,Pickup,FAC00015,"2022-01-06 13:00:00.000000","2022-01-06 15:07:17.726491",115,False,Memphis,TN
EVT00000752,LOAD00000376,TRIP00000376,Delivery,FAC00044,"2022-01-07 05:49:17.726491","2022-01-07 04:32:27.895737",151,True,Minneapolis,MN
EVT00000753,LOAD00000377,TRIP00000377,Pickup,FAC00029,"2022-01-06 06:00:00.000000","2022-01-06 09:46:18.871038",141,False,Columbus,OH
EVT00000754,LOAD00000377,TRIP00000377,Delivery,FAC00035,"2022-01-06 18:16:18.871038","2022-01-06 17:09:38.333702",2,True,Philadelphia,PA
EVT00000755,LOAD00000378,TRIP00000378,Pickup,FAC00027,"2022-01-06 14:00:00.000000","2022-01-06 17:17:20.090809",152,False,Columbus,OH
EVT00000756,LOAD00000378,TRIP00000378,Delivery,FAC00006,"2022-01-07 06:23:20.090809","2022-01-07 07:11:46.165066",44,True,"Kansas City",MO
EVT00000757,LOAD00000379,TRIP00000379,Pickup,FAC00020,"2022-01-06 16:00:00.000000","2022-01-06 18:25:43.298620",35,False,Seattle,WA
EVT00000758,LOAD00000379,TRIP00000379,Delivery,FAC00004,"2022-01-08 06:19:43.298620","2022-01-08 08:58:57.297582",35,False,Indianapolis,IN
EVT00000759,LOAD00000380,TRIP00000380,Pickup,FAC00002,"2022-01-06 13:00:00.000000","2022-01-06 16:08:48.181047",36,False,"New York",NY
EVT00000760,LOAD00000380,TRIP00000380,Delivery,FAC00046,"2022-01-07 03:02:48.181047","2022-01-07 08:10:28.530178",173,False,Columbus,OH
EVT00000761,LOAD00000381,TRIP00000381,Pickup,FAC00038,"2022-01-06 12:00:00.000000","2022-01-06 15:31:51.584130",15,False,Seattle,WA
EVT00000762,LOAD00000381,TRIP00000381,Delivery,FAC00018,"2022-01-08 13:13:51.584130","2022-01-08 16:05:52.207156",133,False,Charlotte,NC
EVT00000763,LOAD00000382,TRIP00000382,Pickup,FAC00038,"2022-01-06 17:00:00.000000","2022-01-06 18:06:32.293339",130,True,Columbus,OH
EVT00000764,LOAD00000382,TRIP00000382,Delivery,FAC00044,"2022-01-08 15:36:32.293339","2022-01-08 15:58:58.811798",21,True,Portland,OR
EVT00000765,LOAD00000383,TRIP00000383,Pickup,FAC00027,"2022-01-06 11:00:00.000000","2022-01-06 14:13:51.854330",0,False,Columbus,OH
EVT00000766,LOAD00000383,TRIP00000383,Delivery,FAC00007,"2022-01-08 04:55:51.854330","2022-01-08 04:49:15.978698",156,True,Portland,OR
EVT00000767,LOAD00000384,TRIP00000384,Pickup,FAC00007,"2022-01-06 18:00:00.000000","2022-01-06 17:29:29.726284",42,True,Houston,TX
EVT00000768,LOAD00000384,TRIP00000384,Delivery,FAC00043,"2022-01-08 14:17:29.726284","2022-01-08 15:13:14.497496",65,True,Portland,OR
EVT00000769,LOAD00000385,TRIP00000385,Pickup,FAC00049,"2022-01-06 11:00:00.000000","2022-01-06 11:30:53.660097",69,True,Columbus,OH
EVT00000770,LOAD00000385,TRIP00000385,Delivery,FAC00017,"2022-01-06 23:06:53.660097","2022-01-06 23:32:40.939556",66,True,"Kansas City",MO
EVT00000771,LOAD00000386,TRIP00000386,Pickup,FAC00020,"2022-01-06 18:00:00.000000","2022-01-06 18:01:47.629966",51,True,"Kansas City",MO
EVT00000772,LOAD00000386,TRIP00000386,Delivery,FAC00028,"2022-01-08 01:19:47.629966","2022-01-08 04:36:57.855485",54,False,"Los Angeles",CA
EVT00000773,LOAD00000387,TRIP00000387,Pickup,FAC00008,"2022-01-06 15:00:00.000000","2022-01-06 15:20:18.307502",83,True,"Kansas City",MO
EVT00000774,LOAD00000387,TRIP00000387,Delivery,FAC00036,"2022-01-07 17:02:18.307502","2022-01-07 18:03:19.814716",35,True,"Los Angeles",CA
EVT00000775,LOAD00000388,TRIP00000388,Pickup,FAC00046,"2022-01-06 10:00:00.000000","2022-01-06 11:47:49.651160",62,True,Seattle,WA
EVT00000776,LOAD00000388,TRIP00000388,Delivery,FAC00020,"2022-01-08 05:53:49.651160","2022-01-08 05:14:25.509804",0,True,Charlotte,NC
EVT00000777,LOAD00000389,TRIP00000389,Pickup,FAC00026,"2022-01-06 08:00:00.000000","2022-01-06 06:18:52.618216",108,True,"Las Vegas",NV
EVT00000778,LOAD00000389,TRIP00000389,Delivery,FAC00006,"2022-01-08 00:18:52.618216","2022-01-08 04:39:48.916320",224,False,"New York",NY
EVT00000779,LOAD00000390,TRIP00000390,Pickup,FAC00012,"2022-01-06 10:00:00.000000","2022-01-06 09:51:16.640486",107,True,Philadelphia,PA
EVT00000780,LOAD00000390,TRIP00000390,Delivery,FAC00036,"2022-01-06 20:09:16.640486","2022-01-07 01:09:48.277987",144,False,Indianapolis,IN
EVT00000781,LOAD00000391,TRIP00000391,Pickup,FAC00001,"2022-01-06 15:00:00.000000","2022-01-06 18:49:07.422897",157,False,Columbus,OH
EVT00000782,LOAD00000391,TRIP00000391,Delivery,FAC00010,"2022-01-07 03:49:07.422897","2022-01-07 07:40:57.548835",121,False,Philadelphia,PA
EVT00000783,LOAD00000392,TRIP00000392,Pickup,FAC00011,"2022-01-06 10:00:00.000000","2022-01-06 13:46:05.489165",10,False,Houston,TX
EVT00000784,LOAD00000392,TRIP00000392,Delivery,FAC00017,"2022-01-08 01:04:05.489165","2022-01-08 04:39:11.450561",129,False,Seattle,WA
EVT00000785,LOAD00000393,TRIP00000393,Pickup,FAC00045,"2022-01-06 10:00:00.000000","2022-01-06 12:32:03.551521",93,False,Houston,TX
EVT00000786,LOAD00000393,TRIP00000393,Delivery,FAC00009,"2022-01-08 01:32:03.551521","2022-01-08 06:42:09.942966",4,False,Seattle,WA
EVT00000787,LOAD00000394,TRIP00000394,Pickup,FAC00009,"2022-01-06 08:00:00.000000","2022-01-06 06:02:45.052367",128,True,Portland,OR
EVT00000788,LOAD00000394,TRIP00000394,Delivery,FAC00039,"2022-01-08 05:26:45.052367","2022-01-08 10:05:28.443379",174,False,Detroit,MI
EVT00000789,LOAD00000395,TRIP00000395,Pickup,FAC00015,"2022-01-06 15:00:00.000000","2022-01-06 18:14:12.776844",147,False,Chicago,IL
EVT00000790,LOAD00000395,TRIP00000395,Delivery,FAC00006,"2022-01-07 22:08:12.776844","2022-01-07 22:34:55.393423",25,True,"Las Vegas",NV
EVT00000791,LOAD00000396,TRIP00000396,Pickup,FAC00043,"2022-01-06 08:00:00.000000","2022-01-06 06:49:26.760623",101,True,Charlotte,NC
EVT00000792,LOAD00000396,TRIP00000396,Delivery,FAC00033,"2022-01-08 05:43:26.760623","2022-01-08 04:34:51.152891",21,True,Portland,OR
EVT00000793,LOAD00000397,TRIP00000397,Pickup,FAC00030,"2022-01-06 08:00:00.000000","2022-01-06 10:00:58.287802",154,False,Miami,FL
EVT00000794,LOAD00000397,TRIP00000397,Delivery,FAC00031,"2022-01-07 06:06:58.287802","2022-01-07 08:38:53.693210",64,False,Philadelphia,PA
EVT00000795,LOAD00000398,TRIP00000398,Pickup,FAC00001,"2022-01-06 14:00:00.000000","2022-01-06 12:11:28.312130",67,True,Chicago,IL
EVT00000796,LOAD00000398,TRIP00000398,Delivery,FAC00046,"2022-01-08 04:17:28.312130","2022-01-08 04:26:32.873683",22,True,Portland,OR
EVT00000797,LOAD00000399,TRIP00000399,Pickup,FAC00011,"2022-01-06 18:00:00.000000","2022-01-06 17:53:12.317218",0,True,Portland,OR
EVT00000798,LOAD00000399,TRIP00000399,Delivery,FAC00022,"2022-01-08 04:41:12.317218","2022-01-08 01:57:58.957929",22,False,Detroit,MI
EVT00000799,LOAD00000400,TRIP00000400,Pickup,FAC00039,"2022-01-06 13:00:00.000000","2022-01-06 14:32:52.245168",46,True,Memphis,TN
EVT00000800,LOAD00000400,TRIP00000400,Delivery,FAC00035,"2022-01-07 03:44:52.245168","2022-01-07 03:22:37.475918",115,True,Minneapolis,MN
EVT00000801,LOAD00000401,TRIP00000401,Pickup,FAC00028,"2022-01-06 07:00:00.000000","2022-01-06 09:31:59.283160",24,False,Atlanta,GA
EVT00000802,LOAD00000401,TRIP00000401,Delivery,FAC00045,"2022-01-06 20:19:59.283160","2022-01-06 18:38:56.319311",28,True,Miami,FL
EVT00000803,LOAD00000402,TRIP00000402,Pickup,FAC00019,"2022-01-06 11:00:00.000000","2022-01-06 10:10:52.345044",0,True,Portland,OR
EVT00000804,LOAD00000402,TRIP00000402,Delivery,FAC00018,"2022-01-08 03:28:52.345044","2022-01-08 08:56:19.441639",35,False,Detroit,MI
EVT00000805,LOAD00000403,TRIP00000403,Pickup,FAC00029,"2022-01-06 15:00:00.000000","2022-01-06 17:16:19.643964",165,False,"Kansas City",MO
EVT00000806,LOAD00000403,TRIP00000403,Delivery,FAC00027,"2022-01-07 02:40:19.643964","2022-01-07 08:12:43.972674",224,False,Indianapolis,IN
EVT00000807,LOAD00000404,TRIP00000404,Pickup,FAC00049,"2022-01-06 06:00:00.000000","2022-01-06 08:57:26.555219",9,False,Phoenix,AZ
EVT00000808,LOAD00000404,TRIP00000404,Delivery,FAC00042,"2022-01-06 19:51:26.555219","2022-01-07 00:44:32.704162",116,False,Denver,CO
EVT00000809,LOAD00000405,TRIP00000405,Pickup,FAC00027,"2022-01-06 17:00:00.000000","2022-01-06 15:48:32.267818",0,True,Houston,TX
EVT00000810,LOAD00000405,TRIP00000405,Delivery,FAC00017,"2022-01-07 01:36:32.267818","2022-01-07 00:51:05.055721",182,True,Memphis,TN
EVT00000811,LOAD00000406,TRIP00000406,Pickup,FAC00007,"2022-01-06 10:00:00.000000","2022-01-06 12:39:18.914015",6,False,Portland,OR
EVT00000812,LOAD00000406,TRIP00000406,Delivery,FAC00021,"2022-01-08 09:51:18.914015","2022-01-08 12:06:17.886467",176,False,Columbus,OH
EVT00000813,LOAD00000407,TRIP00000407,Pickup,FAC00017,"2022-01-06 12:00:00.000000","2022-01-06 14:27:46.307373",68,False,Houston,TX
EVT00000814,LOAD00000407,TRIP00000407,Delivery,FAC00018,"2022-01-07 00:21:46.307373","2022-01-07 05:39:06.073372",171,False,Memphis,TN
EVT00000815,LOAD00000408,TRIP00000408,Pickup,FAC00030,"2022-01-06 14:00:00.000000","2022-01-06 17:49:40.991764",79,False,Phoenix,AZ
EVT00000816,LOAD00000408,TRIP00000408,Delivery,FAC00036,"2022-01-08 11:37:40.991764","2022-01-08 15:44:37.894784",74,False,Philadelphia,PA
EVT00000817,LOAD00000409,TRIP00000409,Pickup,FAC00033,"2022-01-06 15:00:00.000000","2022-01-06 14:24:41.808257",143,True,Houston,TX
